Simulation results for substrates contain 30-nodes
state; 1-success, 2-rejected by pre-matching, 3-rejected by node mapping, 4-rejected by edge mapping

req	state	 maptime
259   	3   	0.000482
260   	3   	0.000492
261   	3   	0.000636
262   	3   	0.000748
263   	3   	0.000671
264   	3   	0.000696
265   	3   	0.001126
266   	3   	0.001075
267   	3   	0.000962
268   	3   	0.001169
269   	3   	0.001174
270   	3   	0.001323
271   	3   	0.001300
272   	3   	0.001375
273   	3   	0.001676
274   	3   	0.001839
275   	1   	0.002690
276   	1   	0.030265
277   	4   	0.051213
278   	4   	0.078386
279   	4   	0.208978
280   	4   	0.130273
281   	3   	0.000432
282   	3   	0.000438
283   	3   	0.000406
284   	3   	0.000534
285   	3   	0.000624
286   	3   	0.000554
287   	3   	0.000679
288   	3   	0.000653
289   	3   	0.000728
290   	3   	0.000824
291   	3   	0.000858
292   	3   	0.000802
293   	3   	0.000972
294   	3   	0.000958
295   	3   	0.001086
296   	3   	0.001070
297   	3   	0.001347
298   	3   	0.002086
299   	3   	0.001500
300   	4   	0.023424
301   	1   	0.016662
302   	4   	0.121617
303   	4   	0.088472
304   	4   	0.162060
305   	4   	0.178902
306   	4   	0.148168
307   	4   	0.124562
308   	3   	0.000425
309   	3   	0.000476
310   	3   	0.000562
311   	3   	0.000500
312   	3   	0.000561
313   	3   	0.000746
314   	3   	0.000718
315   	3   	0.000785
316   	3   	0.000816
317   	3   	0.000909
318   	3   	0.001118
319   	3   	0.000949
320   	3   	0.001055
321   	3   	0.001230
322   	3   	0.001615
323   	3   	0.001855
324   	3   	0.001410
325   	1   	0.004562
326   	4   	0.037782
327   	4   	0.069468
328   	4   	0.083726
329   	4   	0.103031
330   	4   	0.199395
331   	4   	0.131833
332   	3   	0.000413
333   	3   	0.000435
334   	3   	0.000443
335   	3   	0.000541
336   	3   	0.000567
337   	3   	0.000583
338   	3   	0.000839
339   	3   	0.000731
340   	3   	0.000824
341   	3   	0.000810
342   	3   	0.000861
343   	3   	0.001053
344   	3   	0.000947
345   	3   	0.001230
346   	3   	0.001355
347   	3   	0.001278
348   	3   	0.001300
349   	3   	0.001570
350   	1   	0.003316
351   	1   	0.028924
352   	4   	0.089092
353   	4   	0.099619
354   	4   	0.119837
355   	4   	0.162892
356   	4   	0.169645
357   	3   	0.000403
358   	3   	0.000454
359   	3   	0.000473
360   	3   	0.000468
361   	3   	0.000948
362   	3   	0.000748
363   	3   	0.000701
364   	3   	0.000845
365   	3   	0.000734
366   	3   	0.000938
367   	3   	0.001084
368   	3   	0.000951
369   	3   	0.001019
370   	3   	0.001101
371   	3   	0.001374
372   	3   	0.001407
373   	3   	0.001584
374   	3   	0.001390
375   	1   	0.007035
376   	1   	0.032027
377   	4   	0.059403
378   	4   	0.058117
379   	4   	0.127931
380   	3   	0.090057
381   	3   	0.000384
382   	3   	0.000437
383   	3   	0.000437
384   	3   	0.000492
385   	3   	0.000467
386   	3   	0.000571
387   	3   	0.000571
388   	3   	0.000638
389   	3   	0.001121
390   	3   	0.000713
391   	3   	0.000728
392   	3   	0.001043
393   	3   	0.001004
394   	3   	0.001529
395   	3   	0.001098
396   	3   	0.001075
397   	3   	0.001447
398   	3   	0.001386
399   	3   	0.001497
400   	1   	0.002478
401   	1   	0.010569
402   	4   	0.097823
403   	4   	0.037693
404   	4   	0.079056
405   	4   	0.164526
406   	4   	0.175370
407   	3   	0.157212
408   	3   	0.000397
409   	3   	0.000542
410   	3   	0.000447
411   	3   	0.000570
412   	3   	0.001146
413   	3   	0.000687
414   	3   	0.000727
415   	3   	0.000655
416   	3   	0.000788
417   	3   	0.000798
418   	3   	0.001169
419   	3   	0.001052
420   	3   	0.001236
421   	3   	0.001278
422   	3   	0.002027
423   	3   	0.001234
424   	3   	0.001455
425   	1   	0.006426
426   	1   	0.016519
427   	4   	0.090300
428   	4   	0.078495
429   	4   	0.141529
430   	4   	0.148131
431   	4   	0.119835
432   	3   	0.000381
433   	3   	0.000491
434   	3   	0.000456
435   	3   	0.000455
436   	3   	0.000772
437   	3   	0.000672
438   	3   	0.000657
439   	3   	0.000706
440   	3   	0.000818
441   	3   	0.000851
442   	3   	0.000814
443   	3   	0.001005
444   	3   	0.001016
445   	3   	0.001143
446   	3   	0.001283
447   	3   	0.001529
448   	3   	0.001302
449   	3   	0.001720
450   	1   	0.002234
451   	1   	0.040296
452   	4   	0.045999
453   	4   	0.123666
454   	4   	0.116089
455   	4   	0.161161
456   	4   	0.135453
457   	3   	0.000401
458   	3   	0.000447
459   	3   	0.000455
460   	3   	0.000560
461   	3   	0.000504
462   	3   	0.000665
463   	3   	0.000636
464   	3   	0.000667
465   	3   	0.000675
466   	3   	0.000759
467   	3   	0.001066
468   	3   	0.000896
469   	3   	0.001230
470   	3   	0.001612
471   	3   	0.001225
472   	3   	0.001296
473   	3   	0.001566
474   	3   	0.001725
475   	1   	0.003809
476   	1   	0.030067
477   	4   	0.080380
478   	4   	0.092022
479   	4   	0.087991
480   	4   	0.169495
481   	3   	0.000366
482   	3   	0.000410
483   	3   	0.000441
484   	3   	0.000503
485   	3   	0.000463
486   	3   	0.000636
487   	3   	0.000612
488   	3   	0.000623
489   	3   	0.000768
490   	3   	0.000697
491   	3   	0.000748
492   	3   	0.001051
493   	3   	0.001028
494   	3   	0.001094
495   	3   	0.001389
496   	3   	0.001492
497   	3   	0.001417
498   	3   	0.001556
499   	3   	0.001641
500   	1   	0.003818
501   	4   	0.040049
502   	4   	0.063184
503   	4   	0.108990
504   	4   	0.148496
505   	4   	0.128696
506   	3   	0.000383
507   	3   	0.000398
508   	3   	0.000471
509   	3   	0.000479
510   	3   	0.000482
511   	3   	0.000740
512   	3   	0.000709
513   	3   	0.000779
514   	3   	0.000838
515   	3   	0.000829
516   	3   	0.000779
517   	3   	0.000933
518   	3   	0.000932
519   	3   	0.001058
520   	3   	0.001295
521   	3   	0.001243
522   	3   	0.001179
523   	3   	0.001328
524   	3   	0.001465
525   	1   	0.010365
526   	4   	0.033517
527   	4   	0.108425
528   	4   	0.089378
529   	4   	0.087954
530   	4   	0.118567
531   	3   	0.000429
532   	3   	0.000383
533   	3   	0.000436
534   	3   	0.000417
535   	3   	0.000563
536   	3   	0.000543
537   	3   	0.000697
538   	3   	0.000853
539   	3   	0.000667
540   	3   	0.000782
541   	3   	0.001172
542   	3   	0.000941
543   	3   	0.001126
544   	3   	0.000991
545   	3   	0.001347
546   	3   	0.001331
547   	3   	0.001330
548   	3   	0.001316
549   	3   	0.001581
550   	1   	0.003369
551   	4   	0.037914
552   	4   	0.119498
553   	4   	0.134334
554   	4   	0.100572
555   	4   	0.126822
556   	3   	0.000370
557   	3   	0.000411
558   	3   	0.000478
559   	3   	0.000425
560   	3   	0.000535
561   	3   	0.000505
562   	3   	0.000665
563   	3   	0.000615
564   	3   	0.000783
565   	3   	0.000777
566   	3   	0.000865
567   	3   	0.000859
568   	3   	0.001193
569   	3   	0.001457
570   	3   	0.001196
571   	3   	0.001203
572   	3   	0.001392
573   	3   	0.001533
574   	3   	0.002468
575   	1   	0.003286
576   	1   	0.014613
577   	4   	0.045972
578   	4   	0.097423
579   	4   	0.113717
580   	4   	0.103215
581   	4   	0.132484
582   	3   	0.000405
583   	3   	0.000410
584   	3   	0.000478
585   	3   	0.000549
586   	3   	0.000527
587   	3   	0.000626
588   	3   	0.000818
589   	3   	0.000705
590   	3   	0.000735
591   	3   	0.000843
592   	3   	0.000972
593   	3   	0.001457
594   	3   	0.001096
595   	3   	0.001286
596   	3   	0.001475
597   	3   	0.001328
598   	3   	0.001738
599   	3   	0.001352
600   	1   	0.002877
601   	4   	0.020693
602   	4   	0.099977
603   	4   	0.108534
604   	4   	0.098220
605   	4   	0.091538
606   	3   	0.000372
607   	3   	0.000441
608   	3   	0.000447
609   	3   	0.000458
610   	3   	0.000629
611   	3   	0.000760
612   	3   	0.000564
613   	3   	0.000840
614   	3   	0.000730
615   	3   	0.000940
616   	3   	0.001317
617   	3   	0.000915
618   	3   	0.001116
619   	3   	0.001014
620   	3   	0.001036
621   	3   	0.001226
622   	3   	0.001346
623   	3   	0.001607
624   	3   	0.001729
625   	4   	0.006053
626   	1   	0.025903
627   	4   	0.044949
628   	4   	0.114544
629   	4   	0.162851
630   	4   	0.077989
631   	4   	0.045335
632   	3   	0.000362
633   	3   	0.000441
634   	3   	0.000478
635   	3   	0.000535
636   	3   	0.000539
637   	3   	0.000652
638   	3   	0.000620
639   	3   	0.000826
640   	3   	0.000730
641   	3   	0.000898
642   	3   	0.000998
643   	3   	0.000909
644   	3   	0.000969
645   	3   	0.001130
646   	3   	0.001262
647   	3   	0.002099
648   	3   	0.001281
649   	3   	0.001367
650   	4   	0.005663
651   	4   	0.036534
652   	4   	0.064353
653   	4   	0.112346
654   	4   	0.155200
655   	4   	0.123670
656   	4   	0.037432
657   	3   	0.000420
658   	3   	0.000405
659   	3   	0.000467
660   	3   	0.000501
661   	3   	0.000596
662   	3   	0.000588
663   	3   	0.000818
664   	3   	0.000768
665   	3   	0.000910
666   	3   	0.000935
667   	3   	0.000923
668   	3   	0.001001
669   	3   	0.001212
670   	3   	0.001100
671   	3   	0.001446
672   	3   	0.001176
673   	3   	0.001498
674   	3   	0.001667
675   	1   	0.002169
676   	4   	0.036916
677   	4   	0.047961
678   	4   	0.133265
679   	4   	0.130812
680   	4   	0.076091
681   	3   	0.000400
682   	3   	0.028667
683   	3   	0.000432
684   	3   	0.000448
685   	3   	0.000489
686   	3   	0.000607
687   	3   	0.000636
688   	3   	0.000879
689   	3   	0.000699
690   	3   	0.000854
691   	3   	0.001115
692   	3   	0.000856
693   	3   	0.001169
694   	3   	0.000978
695   	3   	0.001388
696   	3   	0.001341
697   	3   	0.001268
698   	3   	0.001450
699   	3   	0.002526
700   	1   	0.010857
701   	4   	0.022087
702   	4   	0.051901
703   	4   	0.074390
704   	4   	0.063218
705   	4   	0.080125
706   	4   	0.096865
707   	3   	0.000395
708   	3   	0.000438
709   	3   	0.000412
710   	3   	0.000505
711   	3   	0.000694
712   	3   	0.000611
713   	3   	0.000617
714   	3   	0.000881
715   	3   	0.000980
716   	3   	0.000736
717   	3   	0.000861
718   	3   	0.001046
719   	3   	0.001051
720   	3   	0.001104
721   	3   	0.001477
722   	3   	0.001472
723   	3   	0.001231
724   	3   	0.001449
725   	1   	0.023784
726   	4   	0.039733
727   	4   	0.072476
728   	4   	0.182934
729   	4   	0.060503
730   	4   	0.089724
731   	3   	0.000391
732   	3   	0.000374
733   	3   	0.000406
734   	3   	0.000492
735   	3   	0.000503
736   	3   	0.000605
737   	3   	0.000668
738   	3   	0.000703
739   	3   	0.000716
740   	3   	0.000715
741   	3   	0.000827
742   	3   	0.001283
743   	3   	0.001158
744   	3   	0.000950
745   	3   	0.001121
746   	3   	0.001112
747   	3   	0.001217
748   	3   	0.001591
749   	3   	0.001485
750   	1   	0.005901
751   	4   	0.016572
752   	4   	0.060739
753   	4   	0.121544
754   	4   	0.060947
755   	4   	0.069966
756   	3   	0.000388
757   	3   	0.000429
758   	3   	0.000423
759   	3   	0.000492
760   	3   	0.000682
761   	3   	0.000536
762   	3   	0.000600
763   	3   	0.000791
764   	3   	0.000625
765   	3   	0.001155
766   	3   	0.000768
767   	3   	0.000966
768   	3   	0.001126
769   	3   	0.001166
770   	3   	0.001292
771   	3   	0.001237
772   	3   	0.001551
773   	3   	0.001281
774   	3   	0.001750
775   	4   	0.006200
776   	4   	0.011666
777   	4   	0.068950
778   	4   	0.115111
779   	4   	0.114662
780   	4   	0.120332
781   	4   	0.063976
782   	3   	0.000409
783   	3   	0.000427
784   	3   	0.000478
785   	3   	0.000463
786   	3   	0.000538
787   	3   	0.000635
788   	3   	0.000671
789   	3   	0.000845
790   	3   	0.000825
791   	3   	0.000913
792   	3   	0.000857
793   	3   	0.000955
794   	3   	0.001415
795   	3   	0.001052
796   	3   	0.001372
797   	3   	0.001829
798   	3   	0.001295
799   	3   	0.001541
800   	1   	0.007318
801   	1   	0.022694
802   	4   	0.038167
803   	4   	0.084144
804   	4   	0.141017
805   	4   	0.088573
806   	4   	0.115170
807   	3   	0.000413
808   	3   	0.000402
809   	3   	0.000441
810   	3   	0.000506
811   	3   	0.000592
812   	3   	0.000644
813   	3   	0.000948
814   	3   	0.000780
815   	3   	0.000786
816   	3   	0.001005
817   	3   	0.000946
818   	3   	0.001193
819   	3   	0.001087
820   	3   	0.000994
821   	3   	0.001703
822   	3   	0.001436
823   	3   	0.001709
824   	3   	0.001800
825   	4   	0.006890
826   	4   	0.036583
827   	4   	0.058465
828   	4   	0.118662
829   	4   	0.094273
830   	4   	0.215592
831   	4   	0.049313
832   	3   	0.000513
833   	3   	0.000398
834   	3   	0.000488
835   	3   	0.000544
836   	3   	0.000528
837   	3   	0.000655
838   	3   	0.000843
839   	3   	0.000761
840   	3   	0.000840
841   	3   	0.000946
842   	3   	0.000843
843   	3   	0.000998
844   	3   	0.000941
845   	3   	0.001338
846   	3   	0.001388
847   	3   	0.001505
848   	3   	0.001270
849   	3   	0.001582
850   	4   	0.005760
851   	4   	0.025062
852   	4   	0.050759
853   	4   	0.058266
854   	4   	0.148996
855   	4   	0.033790
856   	4   	0.027969
857   	3   	0.000402
858   	3   	0.000489
859   	3   	0.000471
860   	3   	0.000559
861   	3   	0.000604
862   	3   	0.000606
863   	3   	0.000671
864   	3   	0.000838
865   	3   	0.000908
866   	3   	0.000791
867   	3   	0.001023
868   	3   	0.000962
869   	3   	0.001198
870   	3   	0.001741
871   	3   	0.001509
872   	3   	0.001562
873   	3   	0.001421
874   	3   	0.001902
875   	4   	0.007528
876   	4   	0.029481
877   	4   	0.039812
878   	4   	0.079578
879   	4   	0.065633
880   	4   	0.077289
881   	3   	0.000393
882   	3   	0.000385
883   	3   	0.000422
884   	3   	0.000425
885   	3   	0.000537
886   	3   	0.000607
887   	3   	0.000685
888   	3   	0.000608
889   	3   	0.000852
890   	3   	0.000764
891   	3   	0.000779
892   	3   	0.000952
893   	3   	0.000867
894   	3   	0.001055
895   	3   	0.001072
896   	3   	0.001208
897   	3   	0.001250
898   	3   	0.001561
899   	3   	0.002260
900   	4   	0.007390
901   	1   	0.022106
902   	4   	0.049007
903   	4   	0.100770
904   	4   	0.076576
905   	4   	0.110606
906   	4   	0.085268
907   	3   	0.000426
908   	3   	0.000419
909   	3   	0.000518
910   	3   	0.000469
911   	3   	0.000595
912   	3   	0.000607
913   	3   	0.000747
914   	3   	0.000738
915   	3   	0.000854
916   	3   	0.000960
917   	3   	0.000859
918   	3   	0.001197
919   	3   	0.001273
920   	3   	0.001321
921   	3   	0.001338
922   	3   	0.002156
923   	3   	0.001408
924   	3   	0.001330
925   	1   	0.002337
926   	1   	0.029034
927   	4   	0.029521
928   	4   	0.107671
929   	4   	0.108208
930   	4   	0.049679
931   	3   	0.000434
932   	3   	0.000361
933   	3   	0.000382
934   	3   	0.000497
935   	3   	0.000494
936   	3   	0.000551
937   	3   	0.000580
938   	3   	0.000785
939   	3   	0.000684
940   	3   	0.000826
941   	3   	0.000858
942   	3   	0.001002
943   	3   	0.000884
944   	3   	0.001165
945   	3   	0.000982
946   	3   	0.001258
947   	3   	0.001222
948   	3   	0.001269
949   	3   	0.002362
950   	4   	0.007176
951   	4   	0.013171
952   	4   	0.067605
953   	4   	0.055434
954   	4   	0.131343
955   	4   	0.071689
956   	3   	0.000398
957   	3   	0.000355
958   	3   	0.000450
959   	3   	0.000471
960   	3   	0.000470
961   	3   	0.000546
962   	3   	0.000626
963   	3   	0.000688
964   	3   	0.000854
965   	3   	0.000702
966   	3   	0.000879
967   	3   	0.000905
968   	3   	0.001002
969   	3   	0.001425
970   	3   	0.001721
971   	3   	0.001488
972   	3   	0.001203
973   	3   	0.001521
974   	3   	0.001743
975   	1   	0.007659
976   	4   	0.023044
977   	4   	0.084335
978   	4   	0.102241
979   	4   	0.155339
980   	4   	0.100535
981   	4   	0.036622
982   	3   	0.000399
983   	3   	0.000508
984   	3   	0.000480
985   	3   	0.000551
986   	3   	0.000596
987   	3   	0.000560
988   	3   	0.000764
989   	3   	0.000701
990   	3   	0.001009
991   	3   	0.000797
992   	3   	0.000853
993   	3   	0.000972
994   	3   	0.001283
995   	3   	0.001102
996   	3   	0.001467
997   	3   	0.001513
998   	3   	0.001655
999   	3   	0.001868
1000   	1   	0.003246
1001   	1   	0.037168
1002   	4   	0.052649
1003   	4   	0.089922
1004   	4   	0.089098
1005   	3   	0.000382
1006   	3   	0.000357
1007   	3   	0.000353
1008   	3   	0.000421
1009   	3   	0.000507
1010   	3   	0.000498
1011   	3   	0.000694
1012   	3   	0.000696
1013   	3   	0.000592
1014   	3   	0.000638
1015   	3   	0.000706
1016   	3   	0.000841
1017   	3   	0.001021
1018   	3   	0.000891
1019   	3   	0.001172
1020   	3   	0.001241
1021   	3   	0.001328
1022   	3   	0.001759
1023   	3   	0.001628
1024   	3   	0.001459
1025   	4   	0.006170
1026   	4   	0.018573
1027   	4   	0.049939
1028   	4   	0.159435
1029   	4   	0.038906
1030   	4   	0.055652
1031   	3   	0.000357
1032   	3   	0.000458
1033   	3   	0.000496
1034   	3   	0.000448
1035   	3   	0.000553
1036   	3   	0.000587
1037   	3   	0.000808
1038   	3   	0.000597
1039   	3   	0.000775
1040   	3   	0.000935
1041   	3   	0.000756
1042   	3   	0.000931
1043   	3   	0.001367
1044   	3   	0.001345
1045   	3   	0.001235
1046   	3   	0.001282
1047   	3   	0.001550
1048   	3   	0.001467
1049   	3   	0.001484
1050   	4   	0.007259
1051   	4   	0.025495
1052   	4   	0.033697
1053   	4   	0.126721
1054   	4   	0.087829
1055   	4   	0.069343
1056   	3   	0.000367
1057   	3   	0.000427
1058   	3   	0.000400
1059   	3   	0.000478
1060   	3   	0.000602
1061   	3   	0.000589
1062   	3   	0.000659
1063   	3   	0.000758
1064   	3   	0.000746
1065   	3   	0.000756
1066   	3   	0.001001
1067   	3   	0.000964
1068   	3   	0.001001
1069   	3   	0.001009
1070   	3   	0.001367
1071   	3   	0.001132
1072   	3   	0.001532
1073   	3   	0.001530
1074   	3   	0.001350
1075   	1   	0.007174
1076   	4   	0.029558
1077   	4   	0.055597
1078   	4   	0.166739
1079   	4   	0.096790
1080   	4   	0.087338
1081   	3   	0.000396
1082   	3   	0.000392
1083   	3   	0.000436
1084   	3   	0.000460
1085   	3   	0.000545
1086   	3   	0.000576
1087   	3   	0.000612
1088   	3   	0.000743
1089   	3   	0.000655
1090   	3   	0.001120
1091   	3   	0.000876
1092   	3   	0.000966
1093   	3   	0.000912
1094   	3   	0.001138
1095   	3   	0.001289
1096   	3   	0.001271
1097   	3   	0.001806
1098   	3   	0.001326
1099   	3   	0.002522
1100   	1   	0.002593
1101   	1   	0.008915
1102   	4   	0.062413
1103   	4   	0.085468
1104   	4   	0.046888
1105   	4   	0.056420
1106   	4   	0.051427
1107   	3   	0.000438
1108   	3   	0.000545
1109   	3   	0.000422
1110   	3   	0.000479
1111   	3   	0.000596
1112   	3   	0.000575
1113   	3   	0.000707
1114   	3   	0.000708
1115   	3   	0.000691
1116   	3   	0.000899
1117   	3   	0.000843
1118   	3   	0.000857
1119   	3   	0.001265
1120   	3   	0.001243
1121   	3   	0.001229
1122   	3   	0.001209
1123   	3   	0.001240
1124   	3   	0.001456
1125   	1   	0.008705
1126   	4   	0.028254
1127   	4   	0.055613
1128   	4   	0.078169
1129   	4   	0.062453
1130   	4   	0.104724
1131   	4   	0.056150
1132   	3   	0.000551
1133   	3   	0.000409
1134   	3   	0.000485
1135   	3   	0.000671
1136   	3   	0.000499
1137   	3   	0.000651
1138   	3   	0.000697
1139   	3   	0.000810
1140   	3   	0.000763
1141   	3   	0.000885
1142   	3   	0.001009
1143   	3   	0.000933
1144   	3   	0.001515
1145   	3   	0.001054
1146   	3   	0.001072
1147   	3   	0.001303
1148   	3   	0.001551
1149   	3   	0.001708
1150   	4   	0.005045
1151   	4   	0.014945
1152   	4   	0.070784
1153   	4   	0.066026
1154   	4   	0.070507
1155   	4   	0.037863
1156   	4   	0.070503
1157   	3   	0.000467
1158   	3   	0.000444
1159   	3   	0.000453
1160   	3   	0.000450
1161   	3   	0.000713
1162   	3   	0.000573
1163   	3   	0.000883
1164   	3   	0.000750
1165   	3   	0.000907
1166   	3   	0.000970
1167   	3   	0.001165
1168   	3   	0.001828
1169   	3   	0.001219
1170   	3   	0.001057
1171   	3   	0.001227
1172   	3   	0.001333
1173   	3   	0.001453
1174   	3   	0.001330
1175   	4   	0.007416
1176   	4   	0.009085
1177   	4   	0.042355
1178   	4   	0.078152
1179   	4   	0.032553
1180   	4   	0.060411
1181   	3   	0.000385
1182   	3   	0.000383
1183   	3   	0.000416
1184   	3   	0.000499
1185   	3   	0.000486
1186   	3   	0.000584
1187   	3   	0.000569
1188   	3   	0.000643
1189   	3   	0.000798
1190   	3   	0.000914
1191   	3   	0.001226
1192   	3   	0.001058
1193   	3   	0.001010
1194   	3   	0.000994
1195   	3   	0.000977
1196   	3   	0.001103
1197   	3   	0.001524
1198   	3   	0.001388
1199   	3   	0.001635
1200   	4   	0.007398
1201   	1   	0.014647
1202   	4   	0.068643
1203   	4   	0.104481
1204   	4   	0.085845
1205   	4   	0.036636
1206   	3   	0.000424
1207   	3   	0.000504
1208   	3   	0.000435
1209   	3   	0.000417
1210   	3   	0.000483
1211   	3   	0.000506
1212   	3   	0.000619
1213   	3   	0.000630
1214   	3   	0.000805
1215   	3   	0.000961
1216   	3   	0.001067
1217   	3   	0.001073
1218   	3   	0.001010
1219   	3   	0.001241
1220   	3   	0.001048
1221   	3   	0.001279
1222   	3   	0.001319
1223   	3   	0.001380
1224   	3   	0.002074
1225   	1   	0.007524
1226   	4   	0.028702
1227   	4   	0.036293
1228   	4   	0.024508
1229   	4   	0.081272
1230   	4   	0.060588
1231   	4   	0.041710
1232   	3   	0.000401
1233   	3   	0.000449
1234   	3   	0.000476
1235   	3   	0.000543
1236   	3   	0.000517
