Simulation results for substrates contain 10-nodes
state; 1-success, 2-rejected by pre-matching, 3-rejected by node mapping, 4-rejected by edge mapping

req	state	 maptime
109   	3   	0.000289
110   	3   	0.000396
111   	3   	0.000347
112   	3   	0.000366
113   	3   	0.000532
114   	3   	0.000544
115   	3   	0.000742
116   	3   	0.000618
117   	3   	0.000817
118   	3   	0.001014
119   	3   	0.001320
120   	3   	0.000837
121   	3   	0.001319
122   	3   	0.001229
123   	3   	0.001128
124   	3   	0.001722
125   	1   	0.001240
126   	1   	0.002769
127   	4   	0.016971
128   	3   	0.000133
129   	3   	0.000138
130   	3   	0.000165
131   	3   	0.000225
132   	3   	0.000206
133   	3   	0.000271
134   	3   	0.000402
135   	3   	0.000356
136   	3   	0.000381
137   	3   	0.000520
138   	3   	0.000522
139   	3   	0.000509
140   	3   	0.000526
141   	3   	0.000593
142   	3   	0.000795
143   	3   	0.000918
144   	3   	0.000909
145   	3   	0.001009
146   	3   	0.001223
147   	3   	0.001144
148   	3   	0.001314
149   	3   	0.001215
150   	1   	0.000333
151   	1   	0.002561
152   	4   	0.009252
153   	3   	0.000134
154   	3   	0.000147
155   	3   	0.000165
156   	3   	0.000209
157   	3   	0.000214
158   	3   	0.000248
159   	3   	0.000466
160   	3   	0.000402
161   	3   	0.000493
162   	3   	0.000505
163   	3   	0.000433
164   	3   	0.000501
165   	3   	0.000920
166   	3   	0.000663
167   	3   	0.000928
168   	3   	0.001139
169   	3   	0.000955
170   	3   	0.000920
171   	3   	0.001112
172   	3   	0.001042
173   	3   	0.002064
174   	3   	0.001151
175   	1   	0.000793
176   	1   	0.003304
177   	4   	0.008387
178   	3   	0.000166
179   	3   	0.000147
180   	3   	0.000174
181   	3   	0.000169
182   	3   	0.000210
183   	3   	0.000249
184   	3   	0.000293
185   	3   	0.000362
186   	3   	0.000467
187   	3   	0.000453
188   	3   	0.000549
189   	3   	0.000496
190   	3   	0.000643
191   	3   	0.000879
192   	3   	0.000822
193   	3   	0.000900
194   	3   	0.000988
195   	3   	0.001112
196   	3   	0.000940
197   	3   	0.000942
198   	3   	0.001380
199   	3   	0.001385
200   	1   	0.001113
201   	1   	0.007131
202   	1   	0.017402
203   	3   	0.000129
204   	3   	0.000143
205   	3   	0.000167
206   	3   	0.000184
207   	3   	0.000301
208   	3   	0.000216
209   	3   	0.000334
210   	3   	0.000483
211   	3   	0.000413
212   	3   	0.000459
213   	3   	0.000494
214   	3   	0.000570
215   	3   	0.000694
216   	3   	0.000645
217   	3   	0.000640
218   	3   	0.000775
219   	3   	0.000851
220   	3   	0.000829
221   	3   	0.000938
222   	3   	0.001146
223   	3   	0.001485
224   	3   	0.001669
225   	1   	0.002392
226   	4   	0.010107
227   	3   	0.000125
228   	3   	0.000148
229   	3   	0.000135
230   	3   	0.000160
231   	3   	0.000199
232   	3   	0.000254
233   	3   	0.000263
234   	3   	0.000276
235   	3   	0.000351
236   	3   	0.000383
237   	3   	0.000447
238   	3   	0.000468
239   	3   	0.000515
240   	3   	0.000507
241   	3   	0.000792
242   	3   	0.000725
243   	3   	0.000676
244   	3   	0.000868
245   	3   	0.000846
246   	3   	0.000956
247   	3   	0.001360
248   	3   	0.001856
249   	3   	0.002246
250   	1   	0.001508
251   	4   	0.007465
252   	3   	0.004718
253   	3   	0.000129
254   	3   	0.000142
255   	3   	0.000165
256   	3   	0.000239
257   	3   	0.000246
258   	3   	0.000275
259   	3   	0.000297
260   	3   	0.000350
261   	3   	0.000433
262   	3   	0.000536
263   	3   	0.000485
264   	3   	0.000483
265   	3   	0.000903
266   	3   	0.000850
267   	3   	0.000758
268   	3   	0.000963
269   	3   	0.000971
270   	3   	0.001114
271   	3   	0.001034
272   	3   	0.001163
273   	3   	0.001451
274   	3   	0.001593
275   	1   	0.000534
276   	1   	0.007612
277   	3   	0.001606
278   	3   	0.000128
279   	3   	0.000140
280   	3   	0.000153
281   	3   	0.000232
282   	3   	0.000278
283   	3   	0.000249
284   	3   	0.000357
285   	3   	0.000489
286   	3   	0.000374
287   	3   	0.000511
288   	3   	0.000477
289   	3   	0.000585
290   	3   	0.000677
291   	3   	0.000679
292   	3   	0.000662
293   	3   	0.000822
294   	3   	0.000820
295   	3   	0.000946
296   	3   	0.000931
297   	3   	0.001200
298   	3   	0.001895
299   	3   	0.001341
300   	4   	0.003901
301   	1   	0.006446
302   	3   	0.000114
303   	3   	0.000123
304   	3   	0.000151
305   	3   	0.000156
306   	3   	0.000176
307   	3   	0.000187
308   	3   	0.000248
309   	3   	0.000312
310   	3   	0.000360
311   	3   	0.000328
312   	3   	0.000409
313   	3   	0.000505
314   	3   	0.000509
315   	3   	0.000567
316   	3   	0.000627
317   	3   	0.000663
318   	3   	0.000914
319   	3   	0.000730
320   	3   	0.000856
321   	3   	0.001020
322   	3   	0.001400
323   	3   	0.001605
324   	3   	0.001250
325   	1   	0.001613
326   	4   	0.007164
327   	3   	0.000120
328   	3   	0.000124
329   	3   	0.000134
330   	3   	0.000161
331   	3   	0.000191
332   	3   	0.000228
333   	3   	0.000325
334   	3   	0.000282
335   	3   	0.000361
336   	3   	0.000420
337   	3   	0.000384
338   	3   	0.000657
339   	3   	0.000541
340   	3   	0.000611
341   	3   	0.000667
342   	3   	0.000647
343   	3   	0.000878
344   	3   	0.000781
345   	3   	0.001052
346   	3   	0.001217
347   	3   	0.001071
348   	3   	0.001098
349   	3   	0.001378
350   	1   	0.002072
351   	4   	0.004092
352   	3   	0.000118
353   	3   	0.000121
354   	3   	0.000133
355   	3   	0.000162
356   	3   	0.000190
357   	3   	0.000215
358   	3   	0.000294
359   	3   	0.000306
360   	3   	0.000308
361   	3   	0.000456
362   	3   	0.000473
363   	3   	0.000526
364   	3   	0.000656
365   	3   	0.000557
366   	3   	0.000781
367   	3   	0.000857
368   	3   	0.000745
369   	3   	0.000820
370   	3   	0.000869
371   	3   	0.001197
372   	3   	0.001232
373   	3   	0.001349
374   	3   	0.001257
375   	4   	0.002454
376   	4   	0.004516
377   	3   	0.002852
378   	3   	0.000123
379   	3   	0.000145
380   	3   	0.000200
381   	3   	0.000210
382   	3   	0.000242
383   	3   	0.000259
384   	3   	0.000292
385   	3   	0.000294
386   	3   	0.000385
387   	3   	0.000396
388   	3   	0.000469
389   	3   	0.000607
390   	3   	0.000522
391   	3   	0.000566
392   	3   	0.000943
393   	3   	0.000837
394   	3   	0.001354
395   	3   	0.000928
396   	3   	0.000873
397   	3   	0.001270
398   	3   	0.001207
399   	3   	0.001308
400   	1   	0.000549
401   	4   	0.004689
402   	3   	0.000114
403   	3   	0.000121
404   	3   	0.000183
405   	3   	0.000151
406   	3   	0.000186
407   	3   	0.000198
408   	3   	0.000237
409   	3   	0.000343
410   	3   	0.000292
411   	3   	0.000404
412   	3   	0.000485
413   	3   	0.000460
414   	3   	0.000590
415   	3   	0.000464
416   	3   	0.000668
417   	3   	0.000604
418   	3   	0.000993
419   	3   	0.000869
420   	3   	0.001064
421   	3   	0.001070
422   	3   	0.001759
423   	3   	0.001055
424   	3   	0.001297
425   	1   	0.001942
426   	4   	0.007821
427   	3   	0.002237
428   	3   	0.000127
429   	3   	0.000173
430   	3   	0.000188
431   	3   	0.000185
432   	3   	0.000204
433   	3   	0.000333
434   	3   	0.000278
435   	3   	0.000305
436   	3   	0.000585
437   	3   	0.000467
438   	3   	0.000442
439   	3   	0.000543
440   	3   	0.000631
441   	3   	0.000690
442   	3   	0.000629
443   	3   	0.000773
444   	3   	0.000890
445   	3   	0.001000
446   	3   	0.001066
447   	3   	0.001339
448   	3   	0.001091
449   	3   	0.001490
450   	1   	0.001844
451   	4   	0.006298
452   	3   	0.000114
453   	3   	0.000127
454   	3   	0.000150
455   	3   	0.000180
456   	3   	0.000173
457   	3   	0.000231
458   	3   	0.000321
459   	3   	0.000288
460   	3   	0.000349
461   	3   	0.000336
462   	3   	0.000446
463   	3   	0.000458
464   	3   	0.000469
465   	3   	0.000495
466   	3   	0.000566
467   	3   	0.000857
468   	3   	0.000742
469   	3   	0.001090
470   	3   	0.001433
471   	3   	0.000986
472   	3   	0.001113
473   	3   	0.001297
474   	3   	0.001562
475   	1   	0.001533
476   	4   	0.005742
477   	3   	0.000862
478   	3   	0.000127
479   	3   	0.000137
480   	3   	0.000195
481   	3   	0.000192
482   	3   	0.000235
483   	3   	0.000281
484   	3   	0.000336
485   	3   	0.000305
486   	3   	0.000439
487   	3   	0.000448
488   	3   	0.000432
489   	3   	0.000579
490   	3   	0.000516
491   	3   	0.000644
492   	3   	0.000863
493   	3   	0.000845
494   	3   	0.000917
495   	3   	0.001210
496   	3   	0.001322
497   	3   	0.001248
498   	3   	0.001375
499   	3   	0.001358
500   	1   	0.002770
501   	1   	0.005659
502   	3   	0.000119
503   	3   	0.000134
504   	3   	0.000131
505   	3   	0.000156
506   	3   	0.000195
507   	3   	0.000236
508   	3   	0.000343
509   	3   	0.000322
510   	3   	0.000310
511   	3   	0.000538
512   	3   	0.000460
513   	3   	0.000573
514   	3   	0.000620
515   	3   	0.000642
516   	3   	0.000598
517   	3   	0.000719
518   	3   	0.000724
519   	3   	0.000873
520   	3   	0.001077
521   	3   	0.001059
522   	3   	0.000988
523   	3   	0.001138
524   	3   	0.001312
525   	4   	0.003041
526   	4   	0.006705
527   	3   	0.013500
528   	3   	0.000121
529   	3   	0.000134
530   	3   	0.000155
531   	3   	0.000253
532   	3   	0.000214
533   	3   	0.000306
534   	3   	0.000301
535   	3   	0.000360
536   	3   	0.000364
537   	3   	0.000514
538   	3   	0.000699
539   	3   	0.000489
540   	3   	0.000584
541   	3   	0.001008
542   	3   	0.000782
543   	3   	0.000961
544   	3   	0.000795
545   	3   	0.001110
546   	3   	0.001166
547   	3   	0.001191
548   	3   	0.001155
549   	3   	0.001406
550   	1   	0.002547
551   	4   	0.005713
552   	3   	0.004511
553   	3   	0.000129
554   	3   	0.000137
555   	3   	0.000163
556   	3   	0.000502
557   	3   	0.000228
558   	3   	0.000291
559   	3   	0.000284
560   	3   	0.000359
561   	3   	0.000350
562   	3   	0.000468
563   	3   	0.000476
564   	3   	0.000546
565   	3   	0.000583
566   	3   	0.000631
567   	3   	0.000715
568   	3   	0.001057
569   	3   	0.001227
570   	3   	0.001001
571   	3   	0.000998
572   	3   	0.001204
573   	3   	0.001335
574   	3   	0.002241
575   	1   	0.000428
576   	4   	0.003371
577   	3   	0.002527
578   	3   	0.000123
579   	3   	0.000140
580   	3   	0.000154
581   	3   	0.000172
582   	3   	0.000204
583   	3   	0.000250
584   	3   	0.000441
585   	3   	0.000393
586   	3   	0.000371
587   	3   	0.000439
588   	3   	0.000566
589   	3   	0.000551
590   	3   	0.000576
591   	3   	0.000631
592   	3   	0.000767
593   	3   	0.001294
594   	3   	0.000907
595   	3   	0.001098
596   	3   	0.001324
597   	3   	0.001122
598   	3   	0.001526
599   	3   	0.001182
600   	1   	0.000470
601   	4   	0.004388
602   	3   	0.000114
603   	3   	0.000119
604   	3   	0.000146
605   	3   	0.000156
606   	3   	0.000201
607   	3   	0.000252
608   	3   	0.000328
609   	3   	0.000262
610   	3   	0.000456
611   	3   	0.000549
612   	3   	0.000362
613   	3   	0.000599
614   	3   	0.000553
615   	3   	0.000729
616   	3   	0.001052
617   	3   	0.000709
618   	3   	0.000905
619   	3   	0.000807
620   	3   	0.000844
621   	3   	0.000950
622   	3   	0.001158
623   	3   	0.001423
624   	3   	0.001515
625   	4   	0.002238
626   	4   	0.006150
627   	3   	0.000801
628   	3   	0.000124
629   	3   	0.000141
630   	3   	0.000158
631   	3   	0.000183
632   	3   	0.000195
633   	3   	0.000312
634   	3   	0.000302
635   	3   	0.000363
636   	3   	0.000385
637   	3   	0.000466
638   	3   	0.000403
639   	3   	0.000653
640   	3   	0.000539
641   	3   	0.000721
642   	3   	0.000836
643   	3   	0.000694
644   	3   	0.000790
645   	3   	0.000961
646   	3   	0.001076
647   	3   	0.002016
648   	3   	0.001130
649   	3   	0.001191
650   	4   	0.002375
651   	4   	0.008065
652   	3   	0.001276
653   	3   	0.000138
654   	3   	0.000144
655   	3   	0.000149
656   	3   	0.000190
657   	3   	0.000237
658   	3   	0.000244
659   	3   	0.000337
660   	3   	0.000294
661   	3   	0.000438
662   	3   	0.000371
663   	3   	0.000649
664   	3   	0.000553
665   	3   	0.000809
666   	3   	0.000764
667   	3   	0.000743
668   	3   	0.000809
669   	3   	0.000971
670   	3   	0.000902
671   	3   	0.001231
672   	3   	0.000959
673   	3   	0.001306
674   	3   	0.001467
675   	1   	0.000441
676   	1   	0.004138
677   	3   	0.000838
678   	3   	0.000125
679   	3   	0.000132
680   	3   	0.000167
681   	3   	0.000193
682   	3   	0.000196
683   	3   	0.000252
684   	3   	0.000262
685   	3   	0.000290
686   	3   	0.000339
687   	3   	0.000453
688   	3   	0.000560
689   	3   	0.000482
690   	3   	0.000702
691   	3   	0.000874
692   	3   	0.000662
693   	3   	0.000897
694   	3   	0.000752
695   	3   	0.001199
696   	3   	0.001092
697   	3   	0.001078
698   	3   	0.001239
699   	3   	0.002297
700   	1   	0.000762
701   	4   	0.004483
702   	3   	0.005076
703   	3   	0.000132
704   	3   	0.000140
705   	3   	0.000180
706   	3   	0.000203
707   	3   	0.000206
708   	3   	0.000260
709   	3   	0.000257
710   	3   	0.000319
711   	3   	0.000484
712   	3   	0.000395
713   	3   	0.000408
714   	3   	0.000626
715   	3   	0.000778
716   	3   	0.000570
717   	3   	0.000624
718   	3   	0.000892
719   	3   	0.000869
720   	3   	0.000957
721   	3   	0.001233
722   	3   	0.001254
723   	3   	0.001049
724   	3   	0.001259
725   	1   	0.002593
726   	4   	0.003709
727   	3   	0.003115
728   	3   	0.000124
729   	3   	0.000131
730   	3   	0.000166
731   	3   	0.000200
732   	3   	0.000218
733   	3   	0.000212
734   	3   	0.000344
735   	3   	0.000311
736   	3   	0.000392
737   	3   	0.000465
738   	3   	0.000489
739   	3   	0.000481
740   	3   	0.000554
741   	3   	0.000614
742   	3   	0.001051
743   	3   	0.000949
744   	3   	0.000755
745   	3   	0.000886
746   	3   	0.000917
747   	3   	0.001032
748   	3   	0.001460
749   	3   	0.001352
750   	1   	0.002587
751   	4   	0.002239
752   	3   	0.002217
753   	3   	0.000121
754   	3   	0.000243
755   	3   	0.000180
756   	3   	0.000216
757   	3   	0.000226
758   	3   	0.000259
759   	3   	0.000367
760   	3   	0.000467
761   	3   	0.000365
762   	3   	0.000413
763   	3   	0.000586
764   	3   	0.000447
765   	3   	0.000967
766   	3   	0.000591
767   	3   	0.000792
768   	3   	0.000920
769   	3   	0.000977
770   	3   	0.001119
771   	3   	0.001034
772   	3   	0.001349
773   	3   	0.001092
774   	3   	0.001556
775   	4   	0.002324
776   	4   	0.002565
777   	3   	0.000820
778   	3   	0.000117
779   	3   	0.000127
780   	3   	0.000146
781   	3   	0.000173
782   	3   	0.000225
783   	3   	0.000274
784   	3   	0.000275
785   	3   	0.000275
786   	3   	0.000347
787   	3   	0.000462
788   	3   	0.000461
789   	3   	0.000674
790   	3   	0.000589
791   	3   	0.000680
792   	3   	0.000620
793   	3   	0.000673
794   	3   	0.001249
795   	3   	0.000821
796   	3   	0.001164
797   	3   	0.001203
798   	3   	0.001097
799   	3   	0.001354
800   	4   	0.001892
801   	4   	0.004657
802   	3   	0.001892
803   	3   	0.000126
804   	3   	0.000160
805   	3   	0.000176
806   	3   	0.000189
807   	3   	0.000231
808   	3   	0.000265
809   	3   	0.000338
810   	3   	0.000330
811   	3   	0.000378
812   	3   	0.000437
813   	3   	0.000724
814   	3   	0.000578
815   	3   	0.000581
816   	3   	0.000810
817   	3   	0.000715
818   	3   	0.000961
819   	3   	0.000873
820   	3   	0.000806
821   	3   	0.001523
822   	3   	0.001209
823   	3   	0.001492
824   	3   	0.001634
825   	4   	0.002348
826   	4   	0.005705
827   	3   	0.003297
828   	3   	0.000130
829   	3   	0.000138
830   	3   	0.000154
831   	3   	0.000181
832   	3   	0.000285
833   	3   	0.000239
834   	3   	0.000398
835   	3   	0.000361
836   	3   	0.000341
837   	3   	0.000470
838   	3   	0.000639
839   	3   	0.000606
840   	3   	0.000658
841   	3   	0.000832
842   	3   	0.000677
843   	3   	0.000742
844   	3   	0.000758
845   	3   	0.001198
846   	3   	0.001213
847   	3   	0.001293
848   	3   	0.001129
849   	3   	0.001363
850   	4   	0.002268
851   	4   	0.004648
852   	3   	0.003272
853   	3   	0.000130
854   	3   	0.000138
855   	3   	0.000196
856   	3   	0.000190
857   	3   	0.000224
858   	3   	0.000323
859   	3   	0.000336
860   	3   	0.000389
861   	3   	0.000451
862   	3   	0.000423
863   	3   	0.000490
864   	3   	0.000661
865   	3   	0.000721
866   	3   	0.000614
867   	3   	0.000844
868   	3   	0.000765
869   	3   	0.001004
870   	3   	0.001586
871   	3   	0.001318
872   	3   	0.001346
873   	3   	0.001208
874   	3   	0.001700
875   	4   	0.002351
876   	4   	0.003804
877   	3   	0.000856
878   	3   	0.000123
879   	3   	0.000189
880   	3   	0.000176
881   	3   	0.000197
882   	3   	0.000204
883   	3   	0.000246
884   	3   	0.000316
885   	3   	0.000344
886   	3   	0.000409
887   	3   	0.000481
888   	3   	0.000412
889   	3   	0.000635
890   	3   	0.000535
891   	3   	0.000614
892   	3   	0.000723
893   	3   	0.000670
894   	3   	0.000837
895   	3   	0.000874
896   	3   	0.000999
897   	3   	0.001002
898   	3   	0.001442
899   	3   	0.001971
900   	4   	0.002519
901   	4   	0.007772
902   	3   	0.002247
903   	3   	0.000119
904   	3   	0.000157
905   	3   	0.000189
906   	3   	0.000182
907   	3   	0.000234
908   	3   	0.000255
909   	3   	0.000359
910   	3   	0.000303
911   	3   	0.000389
912   	3   	0.000457
913   	3   	0.000567
914   	3   	0.000573
915   	3   	0.000666
916   	3   	0.000796
917   	3   	0.000667
918   	3   	0.001021
919   	3   	0.001096
920   	3   	0.001173
921   	3   	0.001175
922   	3   	0.001879
923   	3   	0.001246
924   	3   	0.001119
925   	1   	0.002553
926   	4   	0.006632
927   	3   	0.000382
928   	3   	0.000149
929   	3   	0.000137
930   	3   	0.000163
931   	3   	0.000245
932   	3   	0.000201
933   	3   	0.000293
934   	3   	0.000311
935   	3   	0.000321
936   	3   	0.000386
937   	3   	0.000394
938   	3   	0.000572
939   	3   	0.000581
940   	3   	0.000631
941   	3   	0.000692
942   	3   	0.000815
943   	3   	0.000694
944   	3   	0.000970
945   	3   	0.000782
946   	3   	0.001060
947   	3   	0.001055
948   	3   	0.001134
949   	3   	0.002364
950   	4   	0.002172
951   	4   	0.003205
952   	3   	0.004314
953   	3   	0.000122
954   	3   	0.000149
955   	3   	0.000148
956   	3   	0.000218
957   	3   	0.000217
958   	3   	0.000281
959   	3   	0.000310
960   	3   	0.000330
961   	3   	0.000340
962   	3   	0.000468
963   	3   	0.000436
964   	3   	0.000667
965   	3   	0.000539
966   	3   	0.000692
967   	3   	0.000693
968   	3   	0.000811
969   	3   	0.001231
970   	3   	0.001484
971   	3   	0.001356
972   	3   	0.001029
973   	3   	0.001351
974   	3   	0.001632
975   	1   	0.002852
976   	4   	0.004481
977   	3   	0.001731
978   	3   	0.000121
979   	3   	0.000140
980   	3   	0.000158
981   	3   	0.000193
982   	3   	0.000221
983   	3   	0.000287
984   	3   	0.000297
985   	3   	0.000339
986   	3   	0.000468
987   	3   	0.000356
988   	3   	0.000557
989   	3   	0.000479
990   	3   	0.000799
991   	3   	0.000595
992   	3   	0.000644
993   	3   	0.000743
994   	3   	0.001023
995   	3   	0.000893
996   	3   	0.001257
997   	3   	0.001296
998   	3   	0.001512
999   	3   	0.001632
1000   	1   	0.000434
1001   	4   	0.005502
1002   	3   	0.003160
1003   	3   	0.000124
1004   	3   	0.000143
1005   	3   	0.000213
1006   	3   	0.000200
1007   	3   	0.000206
1008   	3   	0.000249
1009   	3   	0.000344
1010   	3   	0.000329
1011   	3   	0.000543
1012   	3   	0.000493
1013   	3   	0.000423
1014   	3   	0.000470
1015   	3   	0.000496
1016   	3   	0.000654
1017   	3   	0.000871
1018   	3   	0.000702
1019   	3   	0.001027
1020   	3   	0.001058
1021   	3   	0.001216
1022   	3   	0.001620
1023   	3   	0.001432
1024   	3   	0.001271
1025   	4   	0.002245
1026   	4   	0.003224
1027   	3   	0.000121
1028   	3   	0.000134
1029   	3   	0.000152
1030   	3   	0.000161
1031   	3   	0.000220
1032   	3   	0.000298
1033   	3   	0.000334
1034   	3   	0.000273
1035   	3   	0.000358
1036   	3   	0.000405
1037   	3   	0.000444
1038   	3   	0.000409
1039   	3   	0.000582
1040   	3   	0.000721
1041   	3   	0.000599
1042   	3   	0.000744
1043   	3   	0.001114
1044   	3   	0.001114
1045   	3   	0.001121
1046   	3   	0.001042
1047   	3   	0.001319
1048   	3   	0.001235
1049   	3   	0.001267
1050   	4   	0.002698
1051   	4   	0.008959
1052   	3   	0.001557
1053   	3   	0.000130
1054   	3   	0.000151
1055   	3   	0.000167
1056   	3   	0.000204
1057   	3   	0.000216
1058   	3   	0.000289
1059   	3   	0.000310
1060   	3   	0.000398
1061   	3   	0.000401
1062   	3   	0.000480
1063   	3   	0.000571
1064   	3   	0.000590
1065   	3   	0.000572
1066   	3   	0.000776
1067   	3   	0.000781
1068   	3   	0.000831
1069   	3   	0.000814
1070   	3   	0.001186
1071   	3   	0.000959
1072   	3   	0.001257
1073   	3   	0.001357
1074   	3   	0.001141
1075   	4   	0.002335
1076   	4   	0.006113
1077   	3   	0.002005
1078   	3   	0.000141
1079   	3   	0.000160
1080   	3   	0.000158
1081   	3   	0.000231
1082   	3   	0.000240
1083   	3   	0.000325
1084   	3   	0.000300
1085   	3   	0.000371
1086   	3   	0.000349
1087   	3   	0.000445
1088   	3   	0.000512
1089   	3   	0.000463
1090   	3   	0.000960
1091   	3   	0.000631
1092   	3   	0.000731
1093   	3   	0.000724
1094   	3   	0.000974
1095   	3   	0.001055
1096   	3   	0.001036
1097   	3   	0.001563
1098   	3   	0.001132
1099   	3   	0.002302
1100   	1   	0.002758
1101   	4   	0.007096
1102   	3   	0.000122
1103   	3   	0.000122
1104   	3   	0.000144
1105   	3   	0.000161
1106   	3   	0.000177
1107   	3   	0.000274
1108   	3   	0.000377
1109   	3   	0.000264
1110   	3   	0.000337
1111   	3   	0.000412
1112   	3   	0.000418
1113   	3   	0.000526
1114   	3   	0.000515
1115   	3   	0.000547
1116   	3   	0.000793
1117   	3   	0.000679
1118   	3   	0.000723
1119   	3   	0.001084
1120   	3   	0.001097
1121   	3   	0.001071
1122   	3   	0.001025
1123   	3   	0.001073
1124   	3   	0.001323
1125   	1   	0.002037
1126   	4   	0.003363
1127   	3   	0.003145
1128   	3   	0.000134
1129   	3   	0.000146
1130   	3   	0.000160
1131   	3   	0.000197
1132   	3   	0.000321
1133   	3   	0.000259
1134   	3   	0.000342
1135   	3   	0.000481
1136   	3   	0.000344
1137   	3   	0.000472
1138   	3   	0.000514
1139   	3   	0.000619
1140   	3   	0.000567
1141   	3   	0.000737
1142   	3   	0.000829
1143   	3   	0.000748
1144   	3   	0.001332
1145   	3   	0.000906
1146   	3   	0.000921
1147   	3   	0.001145
1148   	3   	0.001386
1149   	3   	0.001503
1150   	4   	0.002207
1151   	4   	0.003432
1152   	3   	0.000119
1153   	3   	0.000128
1154   	3   	0.000159
1155   	3   	0.000162
1156   	3   	0.000172
1157   	3   	0.000279
1158   	3   	0.000301
1159   	3   	0.000304
1160   	3   	0.000297
1161   	3   	0.000501
1162   	3   	0.000420
1163   	3   	0.000649
1164   	3   	0.000577
1165   	3   	0.000735
1166   	3   	0.000820
1167   	3   	0.001019
1168   	3   	0.001190
1169   	3   	0.001042
1170   	3   	0.000825
1171   	3   	0.001073
1172   	3   	0.001150
1173   	3   	0.001297
1174   	3   	0.001164
1175   	4   	0.002791
1176   	4   	0.002826
1177   	3   	0.000417
1178   	3   	0.000117
1179   	3   	0.000254
1180   	3   	0.000158
1181   	3   	0.000202
1182   	3   	0.000232
1183   	3   	0.000288
1184   	3   	0.000326
1185   	3   	0.000326
1186   	3   	0.000381
1187   	3   	0.000377
1188   	3   	0.000439
1189   	3   	0.000623
1190   	3   	0.000738
1191   	3   	0.001026
1192   	3   	0.000879
1193   	3   	0.000831
1194   	3   	0.000789
1195   	3   	0.000819
1196   	3   	0.000936
1197   	3   	0.001340
1198   	3   	0.001175
1199   	3   	0.001531
1200   	4   	0.002839
1201   	1   	0.002671
1202   	3   	0.002403
1203   	3   	0.000122
1204   	3   	0.000152
1205   	3   	0.000158
1206   	3   	0.000255
1207   	3   	0.000277
1208   	3   	0.000272
1209   	3   	0.000266
1210   	3   	0.000297
1211   	3   	0.000345
1212   	3   	0.000429
1213   	3   	0.000430
1214   	3   	0.000678
1215   	3   	0.000756
1216   	3   	0.000956
1217   	3   	0.000849
1218   	3   	0.000792
1219   	3   	0.001043
1220   	3   	0.000947
1221   	3   	0.001120
1222   	3   	0.001163
1223   	3   	0.001250
1224   	3   	0.001937
1225   	4   	0.007783
1226   	4   	0.004687
1227   	3   	0.005369
1228   	3   	0.000132
1229   	3   	0.000143
1230   	3   	0.000153
1231   	3   	0.000216
1232   	3   	0.000253
1233   	3   	0.000286
1234   	3   	0.000302
1235   	3   	0.000385
1236   	3   	0.000343
