Simulation results for substrates contain 20-nodes
state; 1-success, 2-rejected by pre-matching, 3-rejected by node mapping, 4-rejected by edge mapping

req	state	 maptime
95   	3   	0.001014
96   	3   	0.001351
97   	3   	0.001228
98   	3   	0.001591
99   	3   	0.001331
100   	1   	0.001362
101   	1   	0.003133
102   	4   	0.053178
103   	4   	0.077363
104   	4   	0.119516
105   	3   	0.000254
106   	3   	0.000265
107   	3   	0.000347
108   	3   	0.000329
109   	3   	0.000375
110   	3   	0.000472
111   	3   	0.000419
112   	3   	0.000444
113   	3   	0.000645
114   	3   	0.000609
115   	3   	0.000788
116   	3   	0.000712
117   	3   	0.000860
118   	3   	0.001035
119   	3   	0.001356
120   	3   	0.000911
121   	3   	0.001294
122   	3   	0.001194
123   	3   	0.001154
124   	3   	0.001666
125   	1   	0.001890
126   	1   	0.003504
127   	1   	0.013312
128   	4   	0.053049
129   	1   	0.093405
130   	3   	0.000266
131   	3   	0.000277
132   	3   	0.000279
133   	3   	0.000336
134   	3   	0.000511
135   	3   	0.000425
136   	3   	0.000465
137   	3   	0.000580
138   	3   	0.000577
139   	3   	0.000573
140   	3   	0.000587
141   	3   	0.000680
142   	3   	0.001163
143   	3   	0.000979
144   	3   	0.000974
145   	3   	0.001055
146   	3   	0.001263
147   	3   	0.001218
148   	3   	0.001404
149   	3   	0.001338
150   	1   	0.001812
151   	1   	0.014042
152   	4   	0.032086
153   	4   	0.081630
154   	3   	0.043472
155   	3   	0.000237
156   	3   	0.000259
157   	3   	0.000278
158   	3   	0.000335
159   	3   	0.000392
160   	3   	0.000426
161   	3   	0.000589
162   	3   	0.000581
163   	3   	0.000521
164   	3   	0.000566
165   	3   	0.001027
166   	3   	0.000750
167   	3   	0.000926
168   	3   	0.001181
169   	3   	0.001017
170   	3   	0.000973
171   	3   	0.001176
172   	3   	0.001094
173   	3   	0.002179
174   	3   	0.001243
175   	1   	0.001768
176   	1   	0.012129
177   	4   	0.054010
178   	4   	0.055399
179   	3   	0.044434
180   	3   	0.000244
181   	3   	0.000281
182   	3   	0.000314
183   	3   	0.000321
184   	3   	0.000338
185   	3   	0.000459
186   	3   	0.000533
187   	3   	0.000481
188   	3   	0.000613
189   	3   	0.000558
190   	3   	0.000719
191   	3   	0.000941
192   	3   	0.000928
193   	3   	0.000960
194   	3   	0.001050
195   	3   	0.001189
196   	3   	0.000990
197   	3   	0.001021
198   	3   	0.001441
199   	3   	0.001362
200   	1   	0.002581
201   	1   	0.016988
202   	1   	0.016113
203   	4   	0.042365
204   	3   	0.044575
205   	3   	0.000249
206   	3   	0.000254
207   	3   	0.000371
208   	3   	0.000288
209   	3   	0.000378
210   	3   	0.000576
211   	3   	0.000466
212   	3   	0.000553
213   	3   	0.000567
214   	3   	0.000646
215   	3   	0.000759
216   	3   	0.000722
217   	3   	0.000726
218   	3   	0.000813
219   	3   	0.000917
220   	3   	0.000922
221   	3   	0.000976
222   	3   	0.001154
223   	3   	0.001548
224   	3   	0.001719
225   	1   	0.004957
226   	4   	0.015018
227   	4   	0.048507
228   	3   	0.021620
229   	3   	0.028110
230   	3   	0.000249
231   	3   	0.000266
232   	3   	0.000348
233   	3   	0.000318
234   	3   	0.000338
235   	3   	0.000735
236   	3   	0.000447
237   	3   	0.000505
238   	3   	0.000515
239   	3   	0.000584
240   	3   	0.000576
241   	3   	0.000873
242   	3   	0.000832
243   	3   	0.000792
244   	3   	0.000942
245   	3   	0.000959
246   	3   	0.001070
247   	3   	0.001450
248   	3   	0.001957
249   	3   	0.002338
250   	1   	0.005750
251   	1   	0.026235
252   	4   	0.033861
253   	3   	0.049323
254   	3   	0.030234
255   	3   	0.000243
256   	3   	0.000276
257   	3   	0.000366
258   	3   	0.000341
259   	3   	0.000383
260   	3   	0.000413
261   	3   	0.000511
262   	3   	0.000635
263   	3   	0.000550
264   	3   	0.000587
265   	3   	0.001066
266   	3   	0.000960
267   	3   	0.000861
268   	3   	0.001067
269   	3   	0.001075
270   	3   	0.001184
271   	3   	0.001185
272   	3   	0.001237
273   	3   	0.001561
274   	3   	0.001684
275   	1   	0.001309
276   	1   	0.019572
277   	4   	0.015957
278   	4   	0.030630
279   	3   	0.047427
280   	3   	0.015391
281   	3   	0.000456
282   	3   	0.000315
283   	3   	0.000314
284   	3   	0.000468
285   	3   	0.000521
286   	3   	0.000448
287   	3   	0.000565
288   	3   	0.000528
289   	3   	0.000668
290   	3   	0.000702
291   	3   	0.000747
292   	3   	0.000684
293   	3   	0.000881
294   	3   	0.000846
295   	3   	0.000983
296   	3   	0.000946
297   	3   	0.001265
298   	3   	0.001986
299   	3   	0.001393
300   	4   	0.009584
301   	4   	0.015524
302   	4   	0.060618
303   	4   	0.031669
304   	3   	0.038782
305   	3   	0.000234
306   	3   	0.000248
307   	3   	0.000256
308   	3   	0.000354
309   	3   	0.000391
310   	3   	0.000454
311   	3   	0.000432
312   	3   	0.000471
313   	3   	0.000617
314   	3   	0.000563
315   	3   	0.000666
316   	3   	0.000658
317   	3   	0.000764
318   	3   	0.000984
319   	3   	0.000813
320   	3   	0.000938
321   	3   	0.001093
322   	3   	0.001462
323   	3   	0.001707
324   	3   	0.001268
325   	1   	0.001195
326   	1   	0.010931
327   	4   	0.033349
328   	4   	0.040082
329   	3   	0.017998
330   	3   	0.014674
331   	3   	0.000260
332   	3   	0.000299
333   	3   	0.000344
334   	3   	0.000339
335   	3   	0.000446
336   	3   	0.000450
337   	3   	0.000460
338   	3   	0.000734
339   	3   	0.000600
340   	3   	0.000710
341   	3   	0.000709
342   	3   	0.000741
343   	3   	0.000965
344   	3   	0.000835
345   	3   	0.001115
346   	3   	0.001248
347   	3   	0.001169
348   	3   	0.001212
349   	3   	0.001431
350   	1   	0.004087
351   	1   	0.004127
352   	4   	0.034401
353   	4   	0.031782
354   	3   	0.030653
355   	3   	0.015784
356   	3   	0.000261
357   	3   	0.000346
358   	3   	0.000332
359   	3   	0.000364
360   	3   	0.000400
361   	3   	0.000485
362   	3   	0.000539
363   	3   	0.000618
364   	3   	0.000717
365   	3   	0.000620
366   	3   	0.000841
367   	3   	0.000909
368   	3   	0.000823
369   	3   	0.000920
370   	3   	0.000954
371   	3   	0.001261
372   	3   	0.001315
373   	3   	0.001439
374   	3   	0.001341
375   	1   	0.002213
376   	4   	0.007934
377   	4   	0.030254
378   	4   	0.020949
379   	3   	0.008183
380   	3   	0.000275
381   	3   	0.000272
382   	3   	0.000290
383   	3   	0.000358
384   	3   	0.000346
385   	3   	0.000358
386   	3   	0.000480
387   	3   	0.000458
388   	3   	0.000546
389   	3   	0.000647
390   	3   	0.000594
391   	3   	0.000626
392   	3   	0.000930
393   	3   	0.000885
394   	3   	0.001422
395   	3   	0.001007
396   	3   	0.000958
397   	3   	0.001295
398   	3   	0.001291
399   	3   	0.001362
400   	1   	0.001233
401   	1   	0.012793
402   	4   	0.033813
403   	4   	0.011214
404   	3   	0.013704
405   	3   	0.000245
406   	3   	0.000265
407   	3   	0.000288
408   	3   	0.000337
409   	3   	0.000533
410   	3   	0.000363
411   	3   	0.000469
412   	3   	0.000582
413   	3   	0.000551
414   	3   	0.000641
415   	3   	0.000558
416   	3   	0.000699
417   	3   	0.000701
418   	3   	0.001074
419   	3   	0.000955
420   	3   	0.001167
421   	3   	0.001189
422   	3   	0.001878
423   	3   	0.001138
424   	3   	0.001396
425   	1   	0.002058
426   	1   	0.017071
427   	4   	0.047620
428   	3   	0.034104
429   	3   	0.012891
430   	3   	0.000250
431   	3   	0.000244
432   	3   	0.000323
433   	3   	0.000390
434   	3   	0.000323
435   	3   	0.000381
436   	3   	0.000610
437   	3   	0.000611
438   	3   	0.000506
439   	3   	0.000608
440   	3   	0.000689
441   	3   	0.000721
442   	3   	0.000723
443   	3   	0.000814
444   	3   	0.000917
445   	3   	0.001039
446   	3   	0.001204
447   	3   	0.001400
448   	3   	0.001205
449   	3   	0.001580
450   	1   	0.001206
451   	4   	0.021690
452   	4   	0.018139
453   	3   	0.050006
454   	3   	0.017387
455   	3   	0.000230
456   	3   	0.000314
457   	3   	0.000298
458   	3   	0.000331
459   	3   	0.000375
460   	3   	0.000417
461   	3   	0.000397
462   	3   	0.000540
463   	3   	0.000547
464   	3   	0.000550
465   	3   	0.000571
466   	3   	0.000643
467   	3   	0.000933
468   	3   	0.000829
469   	3   	0.001179
470   	3   	0.001492
471   	3   	0.001079
472   	3   	0.001184
473   	3   	0.001398
474   	3   	0.001706
475   	1   	0.003219
476   	4   	0.017744
477   	4   	0.024282
478   	3   	0.025394
479   	3   	0.016172
480   	3   	0.000247
481   	3   	0.000266
482   	3   	0.000310
483   	3   	0.000338
484   	3   	0.000390
485   	3   	0.000363
486   	3   	0.000599
487   	3   	0.000515
488   	3   	0.000512
489   	3   	0.000623
490   	3   	0.000605
491   	3   	0.000626
492   	3   	0.000964
493   	3   	0.000991
494   	3   	0.000977
495   	3   	0.001291
496   	3   	0.001365
497   	3   	0.001289
498   	3   	0.001479
499   	3   	0.001411
500   	1   	0.003001
501   	1   	0.015316
502   	4   	0.032335
503   	3   	0.023360
504   	3   	0.052600
505   	3   	0.000238
506   	3   	0.000328
507   	3   	0.000308
508   	3   	0.000349
509   	3   	0.000399
510   	3   	0.000370
511   	3   	0.000600
512   	3   	0.000549
513   	3   	0.000637
514   	3   	0.000717
515   	3   	0.000683
516   	3   	0.000680
517   	3   	0.000795
518   	3   	0.000798
519   	3   	0.000958
520   	3   	0.001417
521   	3   	0.001098
522   	3   	0.001053
523   	3   	0.001202
524   	3   	0.001438
525   	1   	0.003812
526   	4   	0.013645
527   	4   	0.047369
528   	3   	0.017637
529   	3   	0.018841
530   	3   	0.018740
531   	3   	0.000324
532   	3   	0.000302
533   	3   	0.000307
534   	3   	0.000327
535   	3   	0.000417
536   	3   	0.000531
537   	3   	0.000620
538   	3   	0.000790
539   	3   	0.000545
540   	3   	0.000639
541   	3   	0.001067
542   	3   	0.000842
543   	3   	0.001030
544   	3   	0.000858
545   	3   	0.001174
546   	3   	0.001208
547   	3   	0.001195
548   	3   	0.001219
549   	3   	0.001485
550   	1   	0.005144
551   	4   	0.015624
552   	4   	0.035632
553   	3   	0.051185
554   	3   	0.016012
555   	3   	0.019685
556   	3   	0.000301
557   	3   	0.000322
558   	3   	0.000366
559   	3   	0.000344
560   	3   	0.000432
561   	3   	0.000496
562   	3   	0.000536
563   	3   	0.000519
564   	3   	0.000632
565   	3   	0.000646
566   	3   	0.000728
567   	3   	0.000778
568   	3   	0.001086
569   	3   	0.001336
570   	3   	0.001111
571   	3   	0.001115
572   	3   	0.001322
573   	3   	0.001426
574   	3   	0.002404
575   	1   	0.001197
576   	4   	0.007758
577   	4   	0.021069
578   	3   	0.034046
579   	3   	0.029086
580   	3   	0.020889
581   	3   	0.000250
582   	3   	0.000280
583   	3   	0.000319
584   	3   	0.000384
585   	3   	0.000481
586   	3   	0.000425
587   	3   	0.000516
588   	3   	0.000629
589   	3   	0.000607
590   	3   	0.000637
591   	3   	0.000721
592   	3   	0.000858
593   	3   	0.001363
594   	3   	0.000970
595   	3   	0.001187
596   	3   	0.001395
597   	3   	0.001201
598   	3   	0.001631
599   	3   	0.001261
600   	1   	0.001411
601   	4   	0.008098
602   	4   	0.028023
603   	3   	0.032104
604   	3   	0.010993
605   	3   	0.011989
606   	3   	0.000282
607   	3   	0.000313
608   	3   	0.000358
609   	3   	0.000333
610   	3   	0.000531
611   	3   	0.000614
612   	3   	0.000444
613   	3   	0.000671
614   	3   	0.000617
615   	3   	0.000807
616   	3   	0.001162
617   	3   	0.000764
618   	3   	0.000990
619   	3   	0.000914
620   	3   	0.000928
621   	3   	0.001054
622   	3   	0.001237
623   	3   	0.001524
624   	3   	0.001566
625   	4   	0.003746
626   	4   	0.019680
627   	4   	0.017508
628   	3   	0.026166
629   	3   	0.024389
630   	3   	0.000272
631   	3   	0.000254
632   	3   	0.000263
633   	3   	0.000340
634   	3   	0.000414
635   	3   	0.000434
636   	3   	0.000437
637   	3   	0.000560
638   	3   	0.000475
639   	3   	0.000724
640   	3   	0.000609
641   	3   	0.000839
642   	3   	0.000913
643   	3   	0.000768
644   	3   	0.000859
645   	3   	0.001063
646   	3   	0.001138
647   	3   	0.001995
648   	3   	0.001204
649   	3   	0.001235
650   	4   	0.003874
651   	4   	0.019461
652   	4   	0.025421
653   	3   	0.032329
654   	3   	0.022911
655   	3   	0.021096
656   	3   	0.000280
657   	3   	0.000311
658   	3   	0.000303
659   	3   	0.000370
660   	3   	0.000397
661   	3   	0.000509
662   	3   	0.000449
663   	3   	0.000764
664   	3   	0.000646
665   	3   	0.000781
666   	3   	0.000845
667   	3   	0.000820
668   	3   	0.000878
669   	3   	0.001096
670   	3   	0.000968
671   	3   	0.001310
672   	3   	0.001055
673   	3   	0.001392
674   	3   	0.001557
675   	1   	0.001290
676   	1   	0.002678
677   	4   	0.021981
678   	3   	0.032942
679   	3   	0.023913
680   	3   	0.000234
681   	3   	0.000297
682   	3   	0.000260
683   	3   	0.000307
684   	3   	0.000331
685   	3   	0.000445
686   	3   	0.000450
687   	3   	0.000574
688   	3   	0.000622
689   	3   	0.000600
690   	3   	0.000729
691   	3   	0.000947
692   	3   	0.000735
693   	3   	0.000960
694   	3   	0.000859
695   	3   	0.001335
696   	3   	0.001222
697   	3   	0.001150
698   	3   	0.001300
699   	3   	0.002391
700   	1   	0.002483
701   	4   	0.008421
702   	4   	0.031740
703   	3   	0.013764
704   	3   	0.008301
705   	3   	0.000259
706   	3   	0.000280
707   	3   	0.000292
708   	3   	0.000333
709   	3   	0.000332
710   	3   	0.000437
711   	3   	0.000550
712   	3   	0.000481
713   	3   	0.000488
714   	3   	0.000684
715   	3   	0.000924
716   	3   	0.000641
717   	3   	0.000694
718   	3   	0.000937
719   	3   	0.000933
720   	3   	0.001029
721   	3   	0.001329
722   	3   	0.001345
723   	3   	0.001124
724   	3   	0.001339
725   	1   	0.004058
726   	1   	0.010086
727   	4   	0.030134
728   	3   	0.056990
729   	3   	0.024920
730   	3   	0.000251
731   	3   	0.000290
732   	3   	0.000278
733   	3   	0.000280
734   	3   	0.000360
735   	3   	0.000418
736   	3   	0.000495
737   	3   	0.000578
738   	3   	0.000577
739   	3   	0.000569
740   	3   	0.000602
741   	3   	0.000761
742   	3   	0.001142
743   	3   	0.001041
744   	3   	0.000838
745   	3   	0.000985
746   	3   	0.000986
747   	3   	0.001488
748   	3   	0.001482
749   	3   	0.001331
750   	4   	0.004747
751   	4   	0.004974
752   	4   	0.022301
753   	3   	0.029051
754   	3   	0.000227
755   	3   	0.000273
756   	3   	0.000282
757   	3   	0.000293
758   	3   	0.000334
759   	3   	0.000476
760   	3   	0.000618
761   	3   	0.000431
762   	3   	0.000503
763   	3   	0.000671
764   	3   	0.000538
765   	3   	0.001069
766   	3   	0.000687
767   	3   	0.000902
768   	3   	0.001011
769   	3   	0.001074
770   	3   	0.001286
771   	3   	0.001129
772   	3   	0.001472
773   	3   	0.001212
774   	3   	0.001658
775   	4   	0.003909
776   	4   	0.005942
777   	4   	0.030297
778   	3   	0.047439
779   	3   	0.023656
780   	3   	0.009491
781   	3   	0.000242
782   	3   	0.000309
783   	3   	0.000325
784   	3   	0.000333
785   	3   	0.000345
786   	3   	0.000449
787   	3   	0.000502
788   	3   	0.000570
789   	3   	0.000714
790   	3   	0.000676
791   	3   	0.000776
792   	3   	0.000671
793   	3   	0.000773
794   	3   	0.001255
795   	3   	0.000918
796   	3   	0.001248
797   	3   	0.001274
798   	3   	0.001163
799   	3   	0.001411
800   	4   	0.003976
801   	4   	0.011814
802   	4   	0.020751
803   	3   	0.022556
804   	3   	0.016681
805   	3   	0.000252
806   	3   	0.000261
807   	3   	0.000306
808   	3   	0.000333
809   	3   	0.000334
810   	3   	0.000411
811   	3   	0.000482
812   	3   	0.000501
813   	3   	0.000831
814   	3   	0.000662
815   	3   	0.000671
816   	3   	0.000907
817   	3   	0.000793
818   	3   	0.001034
819   	3   	0.000950
820   	3   	0.000901
821   	3   	0.001591
822   	3   	0.001293
823   	3   	0.001589
824   	3   	0.001699
825   	4   	0.004325
826   	4   	0.020118
827   	4   	0.022219
828   	3   	0.031387
829   	3   	0.012319
830   	3   	0.000225
831   	3   	0.000252
832   	3   	0.000346
833   	3   	0.000334
834   	3   	0.000347
835   	3   	0.000422
836   	3   	0.000418
837   	3   	0.000524
838   	3   	0.000735
839   	3   	0.000640
840   	3   	0.000768
841   	3   	0.000896
842   	3   	0.000735
843   	3   	0.000835
844   	3   	0.000826
845   	3   	0.001224
846   	3   	0.001302
847   	3   	0.001379
848   	3   	0.001153
849   	3   	0.001562
850   	4   	0.003711
851   	4   	0.008366
852   	4   	0.019129
853   	3   	0.018291
854   	3   	0.031348
855   	3   	0.000246
856   	3   	0.000266
857   	3   	0.000310
858   	3   	0.000384
859   	3   	0.000375
860   	3   	0.000483
861   	3   	0.000521
862   	3   	0.000490
863   	3   	0.000546
864   	3   	0.000715
865   	3   	0.000763
866   	3   	0.000725
867   	3   	0.000907
868   	3   	0.000814
869   	3   	0.001053
870   	3   	0.001557
871   	3   	0.001317
872   	3   	0.001418
873   	3   	0.001278
874   	3   	0.001739
875   	4   	0.004315
876   	4   	0.008284
877   	4   	0.012543
878   	3   	0.026303
879   	3   	0.000241
880   	3   	0.000228
881   	3   	0.000294
882   	3   	0.000274
883   	3   	0.000315
884   	3   	0.000319
885   	3   	0.000520
886   	3   	0.000500
887   	3   	0.000567
888   	3   	0.000498
889   	3   	0.000761
890   	3   	0.000624
891   	3   	0.000668
892   	3   	0.000797
893   	3   	0.000757
894   	3   	0.000924
895   	3   	0.000935
896   	3   	0.001051
897   	3   	0.001097
898   	3   	0.001424
899   	3   	0.002053
900   	4   	0.004541
901   	4   	0.014205
902   	4   	0.017191
903   	3   	0.028907
904   	3   	0.000243
905   	3   	0.000241
906   	3   	0.000290
907   	3   	0.000319
908   	3   	0.000340
909   	3   	0.000389
910   	3   	0.000373
911   	3   	0.000464
912   	3   	0.000530
913   	3   	0.000662
914   	3   	0.000657
915   	3   	0.000744
916   	3   	0.000874
917   	3   	0.000748
918   	3   	0.001045
919   	3   	0.001199
920   	3   	0.001213
921   	3   	0.001246
922   	3   	0.001966
923   	3   	0.001290
924   	3   	0.001229
925   	1   	0.004235
926   	1   	0.018091
927   	4   	0.019636
928   	3   	0.025664
929   	3   	0.022257
930   	3   	0.000227
931   	3   	0.000315
932   	3   	0.000281
933   	3   	0.000332
934   	3   	0.000382
935   	3   	0.000409
936   	3   	0.000456
937   	3   	0.000452
938   	3   	0.000669
939   	3   	0.000570
940   	3   	0.000710
941   	3   	0.000762
942   	3   	0.000899
943   	3   	0.000776
944   	3   	0.001045
945   	3   	0.000870
946   	3   	0.001139
947   	3   	0.001132
948   	3   	0.001164
949   	3   	0.002244
950   	1   	0.003696
951   	4   	0.007671
952   	4   	0.037144
953   	3   	0.030090
954   	3   	0.015849
955   	3   	0.016818
956   	3   	0.000287
957   	3   	0.000274
958   	3   	0.000348
959   	3   	0.000376
960   	3   	0.000366
961   	3   	0.000408
962   	3   	0.000555
963   	3   	0.000519
964   	3   	0.000729
965   	3   	0.000588
966   	3   	0.000784
967   	3   	0.000818
968   	3   	0.000871
969   	3   	0.001386
970   	3   	0.001679
971   	3   	0.001387
972   	3   	0.001105
973   	3   	0.001425
974   	3   	0.001609
975   	4   	0.004852
976   	4   	0.009155
977   	4   	0.032126
978   	3   	0.037608
979   	3   	0.028184
980   	3   	0.021112
981   	3   	0.000261
982   	3   	0.000292
983   	3   	0.000397
984   	3   	0.000369
985   	3   	0.000424
986   	3   	0.000507
987   	3   	0.000459
988   	3   	0.000651
989   	3   	0.000546
990   	3   	0.001075
991   	3   	0.000699
992   	3   	0.000712
993   	3   	0.000860
994   	3   	0.001153
995   	3   	0.000965
996   	3   	0.001330
997   	3   	0.001411
998   	3   	0.001530
999   	3   	0.001692
1000   	1   	0.001641
1001   	4   	0.012314
1002   	4   	0.024547
1003   	3   	0.023786
1004   	3   	0.009157
1005   	3   	0.000284
1006   	3   	0.000304
1007   	3   	0.000267
1008   	3   	0.000302
1009   	3   	0.000396
1010   	3   	0.000415
1011   	3   	0.000577
1012   	3   	0.000620
1013   	3   	0.000506
1014   	3   	0.000518
1015   	3   	0.000657
1016   	3   	0.000708
1017   	3   	0.000892
1018   	3   	0.000787
1019   	3   	0.001116
1020   	3   	0.001126
1021   	3   	0.001210
1022   	3   	0.001694
1023   	3   	0.001531
1024   	3   	0.001331
1025   	4   	0.004383
1026   	4   	0.010255
1027   	4   	0.023813
1028   	3   	0.061503
1029   	3   	0.015891
1030   	3   	0.021415
1031   	3   	0.000311
1032   	3   	0.000393
1033   	3   	0.000363
1034   	3   	0.000336
1035   	3   	0.000448
1036   	3   	0.000465
1037   	3   	0.000539
1038   	3   	0.000481
1039   	3   	0.000656
1040   	3   	0.000800
1041   	3   	0.000667
1042   	3   	0.000807
1043   	3   	0.001225
1044   	3   	0.001216
1045   	3   	0.001136
1046   	3   	0.001133
1047   	3   	0.001414
1048   	3   	0.001367
1049   	3   	0.001341
1050   	4   	0.004294
1051   	4   	0.011104
1052   	4   	0.017677
1053   	3   	0.035995
1054   	3   	0.013203
1055   	3   	0.000235
1056   	3   	0.000260
1057   	3   	0.000273
1058   	3   	0.000343
1059   	3   	0.000363
1060   	3   	0.000453
1061   	3   	0.000506
1062   	3   	0.000511
1063   	3   	0.000649
1064   	3   	0.000682
1065   	3   	0.000655
1066   	3   	0.000820
1067   	3   	0.000860
1068   	3   	0.000913
1069   	3   	0.000881
1070   	3   	0.001301
1071   	3   	0.001027
1072   	3   	0.001388
1073   	3   	0.001516
1074   	3   	0.001263
1075   	4   	0.004775
1076   	4   	0.017926
1077   	4   	0.021329
1078   	3   	0.035775
1079   	3   	0.021498
1080   	3   	0.022331
1081   	3   	0.000303
1082   	3   	0.000303
1083   	3   	0.000354
1084   	3   	0.000366
1085   	3   	0.000443
1086   	3   	0.000459
1087   	3   	0.000494
1088   	3   	0.000601
1089   	3   	0.000528
1090   	3   	0.001037
1091   	3   	0.000698
1092   	3   	0.000797
1093   	3   	0.000808
1094   	3   	0.001038
1095   	3   	0.001110
1096   	3   	0.001091
1097   	3   	0.001632
1098   	3   	0.001229
1099   	3   	0.002337
1100   	1   	0.000952
1101   	1   	0.012892
1102   	4   	0.025385
1103   	3   	0.021930
1104   	3   	0.005389
1105   	3   	0.000225
1106   	3   	0.000236
1107   	3   	0.000374
1108   	3   	0.000436
1109   	3   	0.000327
1110   	3   	0.000407
1111   	3   	0.000496
1112   	3   	0.000511
1113   	3   	0.000567
1114   	3   	0.000592
1115   	3   	0.000596
1116   	3   	0.000779
1117   	3   	0.000724
1118   	3   	0.000774
1119   	3   	0.001141
1120   	3   	0.001137
1121   	3   	0.001124
1122   	3   	0.001079
1123   	3   	0.001118
1124   	3   	0.001372
1125   	1   	0.006816
1126   	4   	0.012855
1127   	4   	0.024099
1128   	3   	0.016674
1129   	3   	0.013874
1130   	3   	0.009230
1131   	3   	0.000265
1132   	3   	0.000370
1133   	3   	0.000312
1134   	3   	0.000432
1135   	3   	0.000538
1136   	3   	0.000517
1137   	3   	0.000532
1138   	3   	0.000576
1139   	3   	0.000703
1140   	3   	0.000617
1141   	3   	0.000838
1142   	3   	0.000875
1143   	3   	0.000801
1144   	3   	0.001391
1145   	3   	0.000925
1146   	3   	0.000978
1147   	3   	0.001223
1148   	3   	0.001419
1149   	3   	0.001583
1150   	1   	0.001910
1151   	4   	0.006863
1152   	4   	0.027624
1153   	3   	0.024969
1154   	3   	0.014160
1155   	3   	0.003195
1156   	3   	0.000231
1157   	3   	0.000349
1158   	3   	0.000381
1159   	3   	0.000373
1160   	3   	0.000354
1161   	3   	0.000584
1162   	3   	0.000469
1163   	3   	0.000720
1164   	3   	0.000622
1165   	3   	0.000794
1166   	3   	0.000877
1167   	3   	0.001052
1168   	3   	0.001214
1169   	3   	0.001096
1170   	3   	0.000882
1171   	3   	0.001135
1172   	3   	0.001189
1173   	3   	0.001356
1174   	3   	0.001238
1175   	1   	0.003039
1176   	4   	0.006565
1177   	4   	0.015941
1178   	3   	0.013202
1179   	3   	0.006612
1180   	3   	0.000222
1181   	3   	0.000268
1182   	3   	0.000301
1183   	3   	0.000340
1184   	3   	0.000395
1185   	3   	0.000396
1186   	3   	0.000488
1187   	3   	0.000466
1188   	3   	0.000515
1189   	3   	0.000688
1190   	3   	0.000792
1191   	3   	0.001126
1192   	3   	0.000942
1193   	3   	0.000898
1194   	3   	0.000860
1195   	3   	0.000894
1196   	3   	0.000993
1197   	3   	0.001402
1198   	3   	0.001255
1199   	3   	0.001550
1200   	4   	0.004307
1201   	1   	0.017520
1202   	4   	0.031153
1203   	4   	0.037159
1204   	3   	0.010774
1205   	3   	0.000219
1206   	3   	0.000335
1207   	3   	0.000319
1208   	3   	0.000346
1209   	3   	0.000322
1210   	3   	0.000388
1211   	3   	0.000508
1212   	3   	0.000486
1213   	3   	0.000521
1214   	3   	0.000712
1215   	3   	0.000862
1216   	3   	0.000983
1217   	3   	0.000934
1218   	3   	0.000876
1219   	3   	0.001139
1220   	3   	0.001037
1221   	3   	0.001188
1222   	3   	0.001204
1223   	3   	0.001298
1224   	3   	0.001984
1225   	1   	0.002100
1226   	4   	0.011591
1227   	4   	0.018770
1228   	3   	0.013778
1229   	3   	0.010471
1230   	3   	0.005549
1231   	3   	0.000278
1232   	3   	0.000310
1233   	3   	0.000343
1234   	3   	0.000364
1235   	3   	0.000450
1236   	3   	0.000402
